Project,Date,Close,Volume
singularitynet,2018-03-13,0.255453,447195
singularitynet,2018-03-14,0.210291,723906
singularitynet,2018-03-15,0.195661,635188
singularitynet,2018-03-16,0.198134,349846
singularitynet,2018-03-17,0.173974,200033
singularitynet,2018-03-18,0.172365,489570
singularitynet,2018-03-19,0.179873,672066
singularitynet,2018-03-20,0.188428,457850
singularitynet,2018-03-21,0.192214,402439
singularitynet,2018-03-22,0.177242,546769
singularitynet,2018-03-23,0.165148,1099210
singularitynet,2018-03-24,0.168384,723127
singularitynet,2018-03-25,0.165448,284854
singularitynet,2018-03-26,0.153877,262398
singularitynet,2018-03-27,0.14432,394537
singularitynet,2018-03-28,0.13904,333863
singularitynet,2018-03-29,0.123448,234804
singularitynet,2018-03-30,0.121583,350218
singularitynet,2018-03-31,0.126569,191470
singularitynet,2018-04-01,0.11462,401546
singularitynet,2018-04-02,0.115394,348683
singularitynet,2018-04-03,0.130665,208655
singularitynet,2018-04-04,0.118074,127102
singularitynet,2018-04-05,0.119405,170489
singularitynet,2018-04-06,0.112097,184403
singularitynet,2018-04-07,0.134045,1235090
singularitynet,2018-04-08,0.133711,466349
singularitynet,2018-04-09,0.125759,848496
singularitynet,2018-04-10,0.127342,543341
singularitynet,2018-04-11,0.143761,430725
singularitynet,2018-04-12,0.164614,748188
singularitynet,2018-04-13,0.164176,564886
singularitynet,2018-04-14,0.172811,353193
singularitynet,2018-04-15,0.224564,732647
singularitynet,2018-04-16,0.20556,1004560
singularitynet,2018-04-17,0.202082,345452
singularitynet,2018-04-18,0.192832,426003
singularitynet,2018-04-19,0.220151,558758
singularitynet,2018-04-20,0.21816,574861
singularitynet,2018-04-21,0.209872,449376
singularitynet,2018-04-22,0.219287,615188
singularitynet,2018-04-23,0.2179,604368
singularitynet,2018-04-24,0.218897,1081970
singularitynet,2018-04-25,0.195474,558529
singularitynet,2018-04-26,0.197248,433840
singularitynet,2018-04-27,0.193027,476698
singularitynet,2018-04-28,0.197965,350114
singularitynet,2018-04-29,0.243137,1183340
singularitynet,2018-04-30,0.2236,771832
singularitynet,2018-05-01,0.211937,396013
singularitynet,2018-05-02,0.212146,606000
singularitynet,2018-05-03,0.241382,1507450
singularitynet,2018-05-04,0.239377,827395
singularitynet,2018-05-05,0.236931,723213
singularitynet,2018-05-06,0.233171,596562
singularitynet,2018-05-07,0.217072,613170
singularitynet,2018-05-08,0.206197,455838
singularitynet,2018-05-09,0.195447,483368
singularitynet,2018-05-10,0.190669,487484
singularitynet,2018-05-11,0.179253,588289
singularitynet,2018-05-12,0.179557,370891
singularitynet,2018-05-13,0.181496,282473
singularitynet,2018-05-14,0.170675,557926
singularitynet,2018-05-15,0.166557,241026
singularitynet,2018-05-16,0.166186,213792
singularitynet,2018-05-17,0.170888,564705
singularitynet,2018-05-18,0.170647,366849
singularitynet,2018-05-19,0.167186,288119
singularitynet,2018-05-20,0.163567,183445
singularitynet,2018-05-21,0.155102,379888
singularitynet,2018-05-22,0.139249,385851
singularitynet,2018-05-23,0.130521,293240
singularitynet,2018-05-24,0.187879,1570520
singularitynet,2018-05-25,0.189692,1395160
singularitynet,2018-05-26,0.160831,736353
singularitynet,2018-05-27,0.150612,721850
singularitynet,2018-05-28,0.141842,907170
singularitynet,2018-05-29,0.160398,922836
singularitynet,2018-05-30,0.158787,594711
singularitynet,2018-05-31,0.151869,711942
singularitynet,2018-06-01,0.157487,363174
singularitynet,2018-06-02,0.174051,499159
singularitynet,2018-06-03,0.184526,819237
singularitynet,2018-06-04,0.175038,602601
singularitynet,2018-06-05,0.196317,26786600
singularitynet,2018-06-06,0.173618,8096780
singularitynet,2018-06-07,0.171411,3476390
singularitynet,2018-06-08,0.155794,3749210
singularitynet,2018-06-09,0.154532,2857520
singularitynet,2018-06-10,0.131549,3449960
singularitynet,2018-06-11,0.134778,2205120
singularitynet,2018-06-12,0.131805,3456640
singularitynet,2018-06-13,0.114478,2660870
singularitynet,2018-06-14,0.120146,2249540
singularitynet,2018-06-15,0.111635,2269780
singularitynet,2018-06-16,0.124735,2967620
singularitynet,2018-06-17,0.123148,2404470
singularitynet,2018-06-18,0.12398,3355310
singularitynet,2018-06-19,0.123463,2468800
singularitynet,2018-06-20,0.120354,2348300
singularitynet,2018-06-21,0.116701,2841160
singularitynet,2018-06-22,0.101089,2647350
singularitynet,2018-06-23,0.106061,1183920
singularitynet,2018-06-24,0.109602,2390190
singularitynet,2018-06-25,0.107835,2307900
singularitynet,2018-06-26,0.102944,1601450
singularitynet,2018-06-27,0.10343,1760600
singularitynet,2018-06-28,0.103202,2118420
singularitynet,2018-06-29,0.107428,2059140
singularitynet,2018-06-30,0.108991,1610240
singularitynet,2018-07-01,0.115009,1835740
singularitynet,2018-07-02,0.125645,2681050
singularitynet,2018-07-03,0.116548,2509870
singularitynet,2018-07-04,0.119484,1864070
singularitynet,2018-07-05,0.119405,3289390
singularitynet,2018-07-06,0.125266,2730370
singularitynet,2018-07-07,0.125858,2165490
singularitynet,2018-07-08,0.124422,2300310
singularitynet,2018-07-09,0.114575,2743860
singularitynet,2018-07-10,0.106174,1640900
singularitynet,2018-07-11,0.101091,2365580
singularitynet,2018-07-12,0.10118,2908890
singularitynet,2018-07-13,0.101635,2275230
singularitynet,2018-07-14,0.098246,2061150
singularitynet,2018-07-15,0.098396,2300260
singularitynet,2018-07-16,0.10862,2405960
singularitynet,2018-07-17,0.110271,2419030
singularitynet,2018-07-18,0.115477,3220390
singularitynet,2018-07-19,0.104985,3061210
singularitynet,2018-07-20,0.090073,2747360
singularitynet,2018-07-21,0.090626,2287380
singularitynet,2018-07-22,0.089776,2052630
singularitynet,2018-07-23,0.0811,2149860
singularitynet,2018-07-24,0.082561,2313040
singularitynet,2018-07-25,0.079205,1949440
singularitynet,2018-07-26,0.082488,2396090
singularitynet,2018-07-27,0.087714,2721540
singularitynet,2018-07-28,0.087656,2165240
singularitynet,2018-07-29,0.087054,2183020
singularitynet,2018-07-30,0.084009,2237090
singularitynet,2018-07-31,0.07226,1302590
singularitynet,2018-08-01,0.06827,1002930
singularitynet,2018-08-02,0.064773,992136
singularitynet,2018-08-03,0.075879,1899740
singularitynet,2018-08-04,0.065336,1132720
singularitynet,2018-08-05,0.070413,1282430
singularitynet,2018-08-06,0.066464,924845
singularitynet,2018-08-07,0.064176,972093
singularitynet,2018-08-08,0.062046,962204
singularitynet,2018-08-09,0.065812,932698
singularitynet,2018-08-10,0.058356,759708
singularitynet,2018-08-11,0.055035,392647
singularitynet,2018-08-12,0.052837,312938
singularitynet,2018-08-13,0.044295,433420
singularitynet,2018-08-14,0.042956,765635
singularitynet,2018-08-15,0.04414,504490
singularitynet,2018-08-16,0.045418,333467
singularitynet,2018-08-17,0.051616,897622
singularitynet,2018-08-18,0.045241,495917
singularitynet,2018-08-19,0.047346,308175
singularitynet,2018-08-20,0.041809,264339
singularitynet,2018-08-21,0.042625,180228
singularitynet,2018-08-22,0.042522,207106
singularitynet,2018-08-23,0.043864,291463
singularitynet,2018-08-24,0.046251,204058
singularitynet,2018-08-25,0.04484,169990
singularitynet,2018-08-26,0.045259,154246
singularitynet,2018-08-27,0.047383,167625
singularitynet,2018-08-28,0.053178,569696
singularitynet,2018-08-29,0.051321,775100
singularitynet,2018-08-30,0.050187,231434
singularitynet,2018-08-31,0.05022,177490
singularitynet,2018-09-01,0.053093,226913
singularitynet,2018-09-02,0.051047,244566
singularitynet,2018-09-03,0.051341,222892
singularitynet,2018-09-04,0.051325,200016
singularitynet,2018-09-05,0.043009,303770
singularitynet,2018-09-06,0.0441,202695
singularitynet,2018-09-07,0.04219,128922
singularitynet,2018-09-08,0.039033,169478
singularitynet,2018-09-09,0.040238,203734
singularitynet,2018-09-10,0.040073,142765
singularitynet,2018-09-11,0.037692,157179
singularitynet,2018-09-12,0.037353,175290
singularitynet,2018-09-13,0.038881,426264
singularitynet,2018-09-14,0.040247,337641
singularitynet,2018-09-15,0.0412,192230
singularitynet,2018-09-16,0.043318,873782
singularitynet,2018-09-17,0.040805,700274
singularitynet,2018-09-18,0.039014,632581
singularitynet,2018-09-19,0.03893,208184
singularitynet,2018-09-20,0.039608,280085
singularitynet,2018-09-21,0.042906,358573
singularitynet,2018-09-22,0.042986,283345
singularitynet,2018-09-23,0.042823,261659
singularitynet,2018-09-24,0.039666,200677
singularitynet,2018-09-25,0.040772,374340
singularitynet,2018-09-26,0.040248,162917
singularitynet,2018-09-27,0.041712,185713
singularitynet,2018-09-28,0.042525,1393420
singularitynet,2018-09-29,0.047824,1888460
singularitynet,2018-09-30,0.044932,465078
singularitynet,2018-10-01,0.043497,238707
singularitynet,2018-10-02,0.044942,267628
singularitynet,2018-10-03,0.043625,140912
singularitynet,2018-10-04,0.044104,161889
singularitynet,2018-10-05,0.044053,175187
singularitynet,2018-10-06,0.043577,118710
singularitynet,2018-10-07,0.045306,235720
singularitynet,2018-10-08,0.048404,1686960
singularitynet,2018-10-09,0.047031,519170
singularitynet,2018-10-10,0.046619,402358
singularitynet,2018-10-11,0.038724,681826
singularitynet,2018-10-12,0.043379,2008530
singularitynet,2018-10-13,0.052984,5105840
singularitynet,2018-10-14,0.046838,2349370
singularitynet,2018-10-15,0.049317,1447270
singularitynet,2018-10-16,0.049833,472601
singularitynet,2018-10-17,0.050785,713803
singularitynet,2018-10-18,0.049083,671023
singularitynet,2018-10-19,0.049926,373981
singularitynet,2018-10-20,0.052756,752349
singularitynet,2018-10-21,0.05138,448937
singularitynet,2018-10-22,0.055945,930035
singularitynet,2018-10-23,0.057995,2020110
singularitynet,2018-10-24,0.05944,644164
singularitynet,2018-10-25,0.060847,1513780
singularitynet,2018-10-26,0.05829,550244
singularitynet,2018-10-27,0.0545,472397
singularitynet,2018-10-28,0.061861,1760070
singularitynet,2018-10-29,0.058991,683110
singularitynet,2018-10-30,0.056735,376295
singularitynet,2018-10-31,0.058127,1016450
singularitynet,2018-11-01,0.061931,3028840
singularitynet,2018-11-02,0.061861,1012520
singularitynet,2018-11-03,0.064545,592894
singularitynet,2018-11-04,0.072555,2215430
singularitynet,2018-11-05,0.074517,8512900
singularitynet,2018-11-06,0.071928,1961350
singularitynet,2018-11-07,0.071014,1599890
singularitynet,2018-11-08,0.064905,1487680
singularitynet,2018-11-09,0.064371,578812
singularitynet,2018-11-10,0.065688,1183570
singularitynet,2018-11-11,0.068442,1044160
singularitynet,2018-11-12,0.067355,589462
singularitynet,2018-11-13,0.072335,2425830
singularitynet,2018-11-14,0.056716,1763140
singularitynet,2018-11-15,0.053072,1268820
singularitynet,2018-11-16,0.048181,1041520
singularitynet,2018-11-17,0.048215,476902
singularitynet,2018-11-18,0.05113,597749
singularitynet,2018-11-19,0.040107,717519
singularitynet,2018-11-20,0.036635,542306
singularitynet,2018-11-21,0.040228,455450
singularitynet,2018-11-22,0.035954,284137
singularitynet,2018-11-23,0.034944,350734
singularitynet,2018-11-24,0.030745,178268
singularitynet,2018-11-25,0.034976,304739
singularitynet,2018-11-26,0.032118,189154
singularitynet,2018-11-27,0.033126,150200
singularitynet,2018-11-28,0.038325,496786
singularitynet,2018-11-29,0.040851,534959
singularitynet,2018-11-30,0.036032,325550
singularitynet,2018-12-01,0.040555,519041
singularitynet,2018-12-02,0.046416,997073
singularitynet,2018-12-03,0.046699,3362291
singularitynet,2018-12-04,0.046182,1541189
singularitynet,2018-12-05,0.044802,728718
singularitynet,2018-12-06,0.038612,1554973
singularitynet,2018-12-07,0.039202,878606
singularitynet,2018-12-08,0.038491,315594
singularitynet,2018-12-09,0.040505,210144
singularitynet,2018-12-10,0.036648,313562
singularitynet,2018-12-11,0.036121,163061
singularitynet,2018-12-12,0.036867,132910
singularitynet,2018-12-13,0.034153,107670
singularitynet,2018-12-14,0.033123,276537
singularitynet,2018-12-15,0.034894,263396
singularitynet,2018-12-16,0.034064,192306
singularitynet,2018-12-17,0.039163,369759
singularitynet,2018-12-18,0.041647,277517
singularitynet,2018-12-19,0.046465,748444
singularitynet,2018-12-20,0.049609,608722
singularitynet,2018-12-21,0.046235,303486
singularitynet,2018-12-22,0.04782,228217
singularitynet,2018-12-23,0.048598,235563
singularitynet,2018-12-24,0.050244,485409
singularitynet,2018-12-25,0.044672,259602
singularitynet,2018-12-26,0.043926,162578
singularitynet,2018-12-27,0.038874,185969
singularitynet,2018-12-28,0.044125,212594
singularitynet,2018-12-29,0.043679,610900
singularitynet,2018-12-30,0.048277,714538
singularitynet,2018-12-31,0.046468,833661
singularitynet,2019-01-01,0.048033,257770
singularitynet,2019-01-02,0.051013,306458
singularitynet,2019-01-03,0.048678,275469
singularitynet,2019-01-04,0.052028,524032
singularitynet,2019-01-05,0.054415,1113641
singularitynet,2019-01-06,0.057099,813851
singularitynet,2019-01-07,0.054185,363377
singularitynet,2019-01-08,0.05429,254062
singularitynet,2019-01-09,0.053958,198768
singularitynet,2019-01-10,0.046923,303386
singularitynet,2019-01-11,0.046798,223635
singularitynet,2019-01-12,0.046601,137915
singularitynet,2019-01-13,0.044048,196667
singularitynet,2019-01-14,0.051452,1355057
singularitynet,2019-01-15,0.047622,1765662
singularitynet,2019-01-16,0.047312,439618
singularitynet,2019-01-17,0.047924,980188
singularitynet,2019-01-18,0.047262,310480
singularitynet,2019-01-19,0.04823,207290
singularitynet,2019-01-20,0.045888,221186
singularitynet,2019-01-21,0.046347,175248
singularitynet,2019-01-22,0.048539,275927
singularitynet,2019-01-23,0.046629,422620
singularitynet,2019-01-24,0.04748,165165
singularitynet,2019-01-25,0.048424,428051
singularitynet,2019-01-26,0.052078,968734
singularitynet,2019-01-27,0.050365,731123
singularitynet,2019-01-28,0.048169,354732
singularitynet,2019-01-29,0.045472,504408
singularitynet,2019-01-30,0.045654,310520
singularitynet,2019-01-31,0.042611,371260
singularitynet,2019-02-01,0.042156,329848
singularitynet,2019-02-02,0.043648,120326
singularitynet,2019-02-03,0.041304,163929
singularitynet,2019-02-04,0.039772,479250
singularitynet,2019-02-05,0.039625,174974
singularitynet,2019-02-06,0.03864,260865
singularitynet,2019-02-07,0.039224,515302
singularitynet,2019-02-08,0.042765,302178
singularitynet,2019-02-09,0.043007,222871
singularitynet,2019-02-10,0.043847,300004
singularitynet,2019-02-11,0.045214,510569
singularitynet,2019-02-12,0.043048,443313
singularitynet,2019-02-13,0.044022,449435
singularitynet,2019-02-14,0.04308,183706
singularitynet,2019-02-15,0.042667,217092
singularitynet,2019-02-16,0.043561,172615
singularitynet,2019-02-17,0.044505,232764
singularitynet,2019-02-18,0.045686,877948
singularitynet,2019-02-19,0.048394,771705
singularitynet,2019-02-20,0.049308,482287
singularitynet,2019-02-21,0.047646,234630
singularitynet,2019-02-22,0.04788,210554
singularitynet,2019-02-23,0.049549,248346
singularitynet,2019-02-24,0.044776,403925
singularitynet,2019-02-25,0.046399,265188
singularitynet,2019-02-26,0.046929,270644
singularitynet,2019-02-27,0.047101,841792
singularitynet,2019-02-28,0.04559,538241
singularitynet,2019-03-01,0.047592,515778
singularitynet,2019-03-02,0.04689,276019
singularitynet,2019-03-03,0.045966,229942
singularitynet,2019-03-04,0.043395,332112
singularitynet,2019-03-05,0.044845,311549
singularitynet,2019-03-06,0.045967,551833
singularitynet,2019-03-07,0.045384,301794
singularitynet,2019-03-08,0.044613,442018
singularitynet,2019-03-09,0.045976,237951
singularitynet,2019-03-10,0.045644,228524
singularitynet,2019-03-11,0.042216,1113222
singularitynet,2019-03-12,0.044264,911007
singularitynet,2019-03-13,0.04899,4177098
singularitynet,2019-03-14,0.059405,16963718
singularitynet,2019-03-15,0.055487,5105275
singularitynet,2019-03-16,0.058072,3035229
singularitynet,2019-03-17,0.057636,3485584
singularitynet,2019-03-18,0.054488,1635633
singularitynet,2019-03-19,0.054294,1126418
singularitynet,2019-03-20,0.054236,813848
singularitynet,2019-03-21,0.050908,873530
singularitynet,2019-03-22,0.053735,689006
singularitynet,2019-03-23,0.05216,628131
singularitynet,2019-03-24,0.051834,983705
singularitynet,2019-03-25,0.050412,887321
singularitynet,2019-03-26,0.050328,943410
singularitynet,2019-03-27,0.053103,1178552
singularitynet,2019-03-28,0.053248,669535
singularitynet,2019-03-29,0.052625,508244
singularitynet,2019-03-30,0.049749,1056510
singularitynet,2019-03-31,0.050702,679879
singularitynet,2019-04-01,0.051286,558292
singularitynet,2019-04-02,0.053323,1580725
singularitynet,2019-04-03,0.051127,1645036
singularitynet,2019-04-04,0.051514,638972
singularitynet,2019-04-05,0.052728,676509
singularitynet,2019-04-06,0.052214,721887
singularitynet,2019-04-07,0.053301,502494
singularitynet,2019-04-08,0.051703,1151565
singularitynet,2019-04-09,0.047958,1229197
singularitynet,2019-04-10,0.047263,1363527
singularitynet,2019-04-11,0.04286,1092759
singularitynet,2019-04-12,0.042751,1436176
singularitynet,2019-04-13,0.043858,887748
singularitynet,2019-04-14,0.044091,1055582
singularitynet,2019-04-15,0.043779,1112033
singularitynet,2019-04-16,0.046267,1757600
singularitynet,2019-04-17,0.044982,971528
singularitynet,2019-04-18,0.044741,1102935
singularitynet,2019-04-19,0.046044,1068791
singularitynet,2019-04-20,0.046671,1600890
singularitynet,2019-04-21,0.044735,1022867
singularitynet,2019-04-22,0.044528,1012452
singularitynet,2019-04-23,0.040425,1184293
singularitynet,2019-04-24,0.037947,1108110
singularitynet,2019-04-25,0.03452,741139
singularitynet,2019-04-26,0.034915,1154621
singularitynet,2019-04-27,0.036062,759023
singularitynet,2019-04-28,0.038881,2271865
singularitynet,2019-04-29,0.0378,920396
singularitynet,2019-04-30,0.038952,816960
singularitynet,2019-05-01,0.038779,1470530
singularitynet,2019-05-02,0.037984,1020510
singularitynet,2019-05-03,0.036474,1161167
singularitynet,2019-05-04,0.037809,1135981
singularitynet,2019-05-05,0.037561,1846620
singularitynet,2019-05-06,0.038866,1106770
singularitynet,2019-05-07,0.04382,2917572
singularitynet,2019-05-08,0.039713,1750095
singularitynet,2019-05-09,0.035069,1174245
singularitynet,2019-05-10,0.03783,1479174
singularitynet,2019-05-11,0.041022,1230549
singularitynet,2019-05-12,0.038498,1146615
singularitynet,2019-05-13,0.040371,1508767
singularitynet,2019-05-14,0.042115,1376394
singularitynet,2019-05-15,0.046411,2330709
singularitynet,2019-05-16,0.047427,3088288
singularitynet,2019-05-17,0.042605,1633380
singularitynet,2019-05-18,0.042722,1147739
singularitynet,2019-05-19,0.044261,1278224
singularitynet,2019-05-20,0.044754,1715713
singularitynet,2019-05-21,0.049235,3024880
singularitynet,2019-05-22,0.047242,1998911
singularitynet,2019-05-23,0.052435,2525612
singularitynet,2019-05-24,0.048992,2507719
singularitynet,2019-05-25,0.048514,1365421
singularitynet,2019-05-26,0.047572,1754094
singularitynet,2019-05-27,0.048378,1229881
singularitynet,2019-05-28,0.047945,1355420
singularitynet,2019-05-29,0.048247,1767771
singularitynet,2019-05-30,0.061283,3582263
singularitynet,2019-05-31,0.05176,2406829
singularitynet,2019-06-01,0.050536,2113778
singularitynet,2019-06-02,0.052589,1419966
singularitynet,2019-06-03,0.049032,1446951
singularitynet,2019-06-04,0.04635,1318382
singularitynet,2019-06-05,0.04955,1485398
singularitynet,2019-06-06,0.047847,791609
singularitynet,2019-06-07,0.051401,948359
singularitynet,2019-06-08,0.050654,541813
singularitynet,2019-06-09,0.046028,736828
singularitynet,2019-06-10,0.049612,941445
singularitynet,2019-06-11,0.048207,875342
singularitynet,2019-06-12,0.051589,4694229
singularitynet,2019-06-13,0.048027,1694085
singularitynet,2019-06-14,0.045432,2308852
singularitynet,2019-06-15,0.046653,1895847
singularitynet,2019-06-16,0.045744,1422759
singularitynet,2019-06-17,0.047128,1899668
singularitynet,2019-06-18,0.047501,1225112
singularitynet,2019-06-19,0.049803,2072148
singularitynet,2019-06-20,0.049092,1785869
singularitynet,2019-06-21,0.0454,1768440
singularitynet,2019-06-22,0.043981,3238217
singularitynet,2019-06-23,0.0421,1991864
singularitynet,2019-06-24,0.041527,2126529
singularitynet,2019-06-25,0.039721,3068988
singularitynet,2019-06-26,0.036019,4745703
singularitynet,2019-06-27,0.032682,2679841
singularitynet,2019-06-28,0.031611,2203333
singularitynet,2019-06-29,0.034016,1360253
singularitynet,2019-06-30,0.032201,2224202
singularitynet,2019-07-01,0.033494,2242389
singularitynet,2019-07-02,0.032494,2043083
singularitynet,2019-07-03,0.032894,2098794
singularitynet,2019-07-04,0.033485,1663274
singularitynet,2019-07-05,0.033131,981590
singularitynet,2019-07-06,0.032383,582911
singularitynet,2019-07-07,0.032735,746949
singularitynet,2019-07-08,0.033311,1638619
singularitynet,2019-07-09,0.032193,1138739
singularitynet,2019-07-10,0.028341,1688065
singularitynet,2019-07-11,0.026689,543613
singularitynet,2019-07-12,0.02751,1012796
singularitynet,2019-07-13,0.026833,888182
singularitynet,2019-07-14,0.02447,1061283
singularitynet,2019-07-15,0.024851,740438
singularitynet,2019-07-16,0.022046,853089
singularitynet,2019-07-17,0.023725,793524
singularitynet,2019-07-18,0.025773,716475
singularitynet,2019-07-19,0.026524,813252
singularitynet,2019-07-20,0.027298,1102905
singularitynet,2019-07-21,0.028182,653943
singularitynet,2019-07-22,0.030171,994276
singularitynet,2019-07-23,0.038273,7053024
singularitynet,2019-07-24,0.033262,2061543
singularitynet,2019-07-25,0.033173,1078660
singularitynet,2019-07-26,0.032657,1100035
singularitynet,2019-07-27,0.029043,1205590
singularitynet,2019-07-28,0.026887,828710
singularitynet,2019-07-29,0.025996,1057618
singularitynet,2019-07-30,0.029181,1903432
singularitynet,2019-07-31,0.028602,979480
singularitynet,2019-08-01,0.027385,996797
singularitynet,2019-08-02,0.028407,605441
singularitynet,2019-08-03,0.031534,830936
singularitynet,2019-08-04,0.030172,929301
singularitynet,2019-08-05,0.031597,1238631
singularitynet,2019-08-06,0.029863,1032805
singularitynet,2019-08-07,0.031655,1066742
singularitynet,2019-08-08,0.031512,1234504
singularitynet,2019-08-09,0.031699,564996
singularitynet,2019-08-10,0.032004,980673
singularitynet,2019-08-11,0.032002,1021602
singularitynet,2019-08-12,0.03415,1459528
singularitynet,2019-08-13,0.035022,1135473
singularitynet,2019-08-14,0.029478,1302934
singularitynet,2019-08-15,0.032069,914350
singularitynet,2019-08-16,0.033295,2136845
singularitynet,2019-08-17,0.034479,677426
singularitynet,2019-08-18,0.034622,1048511
singularitynet,2019-08-19,0.033646,1222992
singularitynet,2019-08-20,0.03368,1228602
singularitynet,2019-08-21,0.033541,1248376
singularitynet,2019-08-22,0.033819,1185575
singularitynet,2019-08-23,0.032987,1095597
singularitynet,2019-08-24,0.033806,999047
singularitynet,2019-08-25,0.034372,1254329
singularitynet,2019-08-26,0.036389,1148967
singularitynet,2019-08-27,0.036095,1614638
singularitynet,2019-08-28,0.03158,902775
singularitynet,2019-08-29,0.029855,1060753
singularitynet,2019-08-30,0.029433,728446
singularitynet,2019-08-31,0.030694,763431
singularitynet,2019-09-01,0.031114,789451
singularitynet,2019-09-02,0.030551,794503
singularitynet,2019-09-03,0.029367,704015
singularitynet,2019-09-04,0.030924,1448544
singularitynet,2019-09-05,0.028765,1295201
singularitynet,2019-09-06,0.027644,1333864
singularitynet,2019-09-07,0.02785,798518
singularitynet,2019-09-08,0.027861,161971
singularitynet,2019-09-09,0.026974,1458258
singularitynet,2019-09-10,0.027628,1377306
singularitynet,2019-09-11,0.024433,495857
singularitynet,2019-09-12,0.025399,833482
singularitynet,2019-09-13,0.024437,246861
singularitynet,2019-09-14,0.024934,66321
singularitynet,2019-09-15,0.025767,280200
singularitynet,2019-09-16,0.025597,164220
singularitynet,2019-09-17,0.026301,605146
singularitynet,2019-09-18,0.02732,893900
singularitynet,2019-09-19,0.026769,1146997
singularitynet,2019-09-20,0.026586,924268
singularitynet,2019-09-21,0.02636,661532
singularitynet,2019-09-22,0.02447,257476
singularitynet,2019-09-23,0.026426,2167803
singularitynet,2019-09-24,0.021291,2361330
singularitynet,2019-09-25,0.021754,516636
singularitynet,2019-09-26,0.020267,710683
singularitynet,2019-09-27,0.02111,662132
singularitynet,2019-09-28,0.021674,865748
singularitynet,2019-09-29,0.021293,714579
singularitynet,2019-09-30,0.020807,298990
singularitynet,2019-10-01,0.020762,207844
singularitynet,2019-10-02,0.021384,158853
singularitynet,2019-10-03,0.021204,180252
singularitynet,2019-10-04,0.021741,583983
singularitynet,2019-10-05,0.021813,677716
singularitynet,2019-10-06,0.022134,862461
singularitynet,2019-10-07,0.023325,553395
singularitynet,2019-10-08,0.024427,672938
singularitynet,2019-10-09,0.023374,965914
singularitynet,2019-10-10,0.023334,315089
singularitynet,2019-10-11,0.022606,253582
singularitynet,2019-10-12,0.024075,347012
singularitynet,2019-10-13,0.02269,249549
singularitynet,2019-10-14,0.022352,633389
singularitynet,2019-10-15,0.021321,870829
singularitynet,2019-10-16,0.021634,720678
singularitynet,2019-10-17,0.02179,556749
singularitynet,2019-10-18,0.022007,365030
singularitynet,2019-10-19,0.021562,172187
singularitynet,2019-10-20,0.021973,181997
singularitynet,2019-10-21,0.022564,322957
singularitynet,2019-10-22,0.021726,160245
singularitynet,2019-10-23,0.019633,285717
singularitynet,2019-10-24,0.019918,474997
singularitynet,2019-10-25,0.021327,1251151
singularitynet,2019-10-26,0.02055,619825
singularitynet,2019-10-27,0.022249,352646
singularitynet,2019-10-28,0.022292,510092
singularitynet,2019-10-29,0.021777,260826
singularitynet,2019-10-30,0.021915,210102
singularitynet,2019-10-31,0.021905,360903
singularitynet,2019-11-01,0.022054,200745
singularitynet,2019-11-02,0.022199,136227
singularitynet,2019-11-03,0.022052,154664
singularitynet,2019-11-04,0.02169,260383
singularitynet,2019-11-05,0.022244,477237
singularitynet,2019-11-06,0.023104,536254
singularitynet,2019-11-07,0.021901,316285
singularitynet,2019-11-08,0.020681,193126
singularitynet,2019-11-09,0.02076,169613
singularitynet,2019-11-10,0.020758,208376
singularitynet,2019-11-11,0.02033,481690
singularitynet,2019-11-12,0.021612,1167006
singularitynet,2019-11-13,0.021314,286578
singularitynet,2019-11-14,0.021402,246258
singularitynet,2019-11-15,0.022156,1917759
singularitynet,2019-11-16,0.022059,385892
singularitynet,2019-11-17,0.021599,469832
singularitynet,2019-11-18,0.022409,849227
singularitynet,2019-11-19,0.023223,1413220
singularitynet,2019-11-20,0.022799,593241
singularitynet,2019-11-21,0.019966,594603
singularitynet,2019-11-22,0.018848,406460
singularitynet,2019-11-23,0.01983,162485
singularitynet,2019-11-24,0.018278,148379
singularitynet,2019-11-25,0.019208,184394
singularitynet,2019-11-26,0.019555,216164
singularitynet,2019-11-27,0.019528,466457
singularitynet,2019-11-28,0.019877,87039
singularitynet,2019-11-29,0.020275,112289
singularitynet,2019-11-30,0.019745,84571
singularitynet,2019-12-01,0.020412,231786
singularitynet,2019-12-02,0.019622,309545
singularitynet,2019-12-03,0.019955,139835
singularitynet,2019-12-04,0.021765,1008599
singularitynet,2019-12-05,0.020279,535718
singularitynet,2019-12-06,0.02018,321145
singularitynet,2019-12-07,0.019713,191448
singularitynet,2019-12-08,0.01989,534557
singularitynet,2019-12-09,0.019977,386114
singularitynet,2019-12-10,0.018577,220479
singularitynet,2019-12-11,0.018794,132904
singularitynet,2019-12-12,0.018024,217973
singularitynet,2019-12-13,0.01862,342425
singularitynet,2019-12-14,0.017821,145107
singularitynet,2019-12-15,0.017672,77014
singularitynet,2019-12-16,0.016378,238104
singularitynet,2019-12-17,0.015952,321991
singularitynet,2019-12-18,0.017419,152050
singularitynet,2019-12-19,0.017288,51332
singularitynet,2019-12-20,0.017709,310390
singularitynet,2019-12-21,0.018001,189838
singularitynet,2019-12-22,0.017914,99115
singularitynet,2019-12-23,0.017008,351088
singularitynet,2019-12-24,0.017796,396482
singularitynet,2019-12-25,0.017437,311627
singularitynet,2019-12-26,0.017046,243014
singularitynet,2019-12-27,0.016901,390658
